CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/18/2016,11:15,BROOKLYN,11224,40.573772,-73.98964,"(40.573772, -73.98964)",,,3001      WEST 23 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3444888,Station Wagon/Sport Utility Vehicle,Taxi,,,
05/18/2016,9:15,BROOKLYN,11234,40.633904,-73.93331,"(40.633904, -73.93331)",,,1095      EAST 45 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3444409,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,12:40,,,,,,QUEENS BOULEVARD                ,92 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3452045,Box Truck,Station Wagon/Sport Utility Vehicle,4 dr sedan,,
05/18/2016,8:55,,,40.811367,-73.95402,"(40.811367, -73.95402)",WEST 125 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3448631,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,14:55,QUEENS,11101,40.742874,-73.933945,"(40.742874, -73.933945)",VANDAM STREET                   ,47 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3451828,4 dr sedan,Bike,,,
05/18/2016,11:20,BROOKLYN,11235,40.58987,-73.93699,"(40.58987, -73.93699)",BATCHELDER STREET               ,AVENUE Z,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3449665,4 dr sedan,4 dr sedan,,,
05/18/2016,14:20,MANHATTAN,10032,40.84103,-73.94463,"(40.84103, -73.94463)",RIVERSIDE DRIVE                 ,WEST 165 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3448739,4 dr sedan,Bus,,,
05/18/2016,16:45,BROOKLYN,11203,40.654408,-73.946075,"(40.654408, -73.946075)",EAST 34 STREET                  ,LENOX ROAD,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3450035,Station Wagon/Sport Utility Vehicle,,,,
05/18/2016,9:55,QUEENS,11375,40.71619,-73.857056,"(40.71619, -73.857056)",KESSEL STREET                   ,SELFRIDGE STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3444214,4 dr sedan,4 dr sedan,,,
05/18/2016,12:00,QUEENS,11103,40.7629,-73.915794,"(40.7629, -73.915794)",,,30-37     STEINWAY STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444590,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,15:00,QUEENS,11413,40.685852,-73.75731,"(40.685852, -73.75731)",,,121-15    LUCAS STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444584,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/18/2016,18:45,BROOKLYN,11228,40.616047,-74.025734,"(40.616047, -74.025734)",DAHLGREN PLACE                  ,92 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3450107,4 dr sedan,4 dr sedan,,,
05/18/2016,15:50,MANHATTAN,10028,40.78085,-73.96093,"(40.78085, -73.96093)",5 AVENUE                        ,EAST 85 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3448308,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,9:05,QUEENS,11373,40.733536,-73.87035,"(40.733536, -73.87035)",QUEENS BOULEVARD                ,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Other Vehicular,,,,3452038,Tractor Truck Diesel,4 dr sedan,,,
05/18/2016,8:17,,,40.685513,-73.97429,"(40.685513, -73.97429)",,,SOUTH PORTLAND AVENUE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444493,Sedan,Taxi,,,
05/18/2016,13:00,,,40.789948,-73.94293,"(40.789948, -73.94293)",,,EAST 105 STREET                         ,0,0,0,0,0,0,0,0,Unspecified,,,,,3444329,4 dr sedan,,,,
05/18/2016,19:00,,,40.760616,-73.83879,"(40.760616, -73.83879)",Van Wyck Expy                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3446434,4 dr sedan,4 dr sedan,,,
05/18/2016,9:00,BROOKLYN,11203,40.65303,-73.94304,"(40.65303, -73.94304)",EAST 37 STREET                  ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3449992,Sedan,,,,
05/18/2016,13:30,MANHATTAN,10026,40.80133,-73.950195,"(40.80133, -73.950195)",WEST 115 STREET                 ,LENOX AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3448656,4 dr sedan,,,,
05/18/2016,6:00,,,,,,,,,0,0,0,0,0,0,0,0,Obstruction/Debris,Unspecified,,,,3444389,4 dr sedan,4 dr sedan,,,
05/18/2016,22:40,BROOKLYN,11213,40.66895,-73.9339,"(40.66895, -73.9339)",EASTERN PARKWAY                 ,SCHENECTADY AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3450701,4 dr sedan,,,,
05/18/2016,19:30,BRONX,10466,40.88263,-73.839516,"(40.88263, -73.839516)",BAYCHESTER AVENUE               ,NEEDHAM AVENUE,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,,,,3449261,Convertible,4 dr sedan,,,
05/18/2016,0:00,BROOKLYN,11201,40.698097,-73.992714,"(40.698097, -73.992714)",HENRY STREET                    ,PINEAPPLE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3450967,2 dr sedan,Box Truck,,,
05/18/2016,16:20,BROOKLYN,11218,40.643547,-73.970024,"(40.643547, -73.970024)",,,563       CONEY ISLAND AVENUE           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444439,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,18:20,BROOKLYN,11229,40.59863,-73.95827,"(40.59863, -73.95827)",AVENUE U                        ,EAST 13 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3449678,4 dr sedan,4 dr sedan,,,
05/18/2016,14:30,STATEN ISLAND,10308,40.544735,-74.14359,"(40.544735, -74.14359)",HYLAN BOULEVARD                 ,WHITMAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3452671,Station Wagon/Sport Utility Vehicle,Bus,,,
05/18/2016,8:10,,,40.710117,-73.81894,"(40.710117, -73.81894)",MAIN STREET                     ,MANTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3451748,4 dr sedan,,,,
05/18/2016,21:23,BROOKLYN,11230,40.63192,-73.96756,"(40.63192, -73.96756)",FOSTER AVENUE                   ,EAST 10 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3450215,4 dr sedan,4 dr sedan,,,
05/18/2016,16:40,MANHATTAN,10021,40.769737,-73.96271,"(40.769737, -73.96271)",EAST 71 STREET                  ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing or Lane Usage Improper,,,,3448330,Carry All,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,12:50,,,40.64479,-74.01433,"(40.64479, -74.01433)",,,53 STREET                               ,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,3444740,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/18/2016,22:00,,,40.634506,-73.949455,"(40.634506, -73.949455)",GLENWOOD ROAD                   ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3450216,4 dr sedan,Bus,,,
05/18/2016,14:15,BROOKLYN,11238,40.678886,-73.95522,"(40.678886, -73.95522)",,,575       FRANKLIN AVENUE               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3444744,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
05/18/2016,10:00,MANHATTAN,10016,40.751575,-73.982285,"(40.751575, -73.982285)",5 AVENUE                        ,WEST 39 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Passing or Lane Usage Improper,,,,3447938,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,2:20,MANHATTAN,10017,40.749825,-73.972206,"(40.749825, -73.972206)",EAST 42 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3448027,Taxi,Taxi,,,
05/18/2016,15:30,,,40.62576,-74.027145,"(40.62576, -74.027145)",82 STREET                       ,4 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3444430,Van,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,19:00,MANHATTAN,10023,40.776897,-73.97547,"(40.776897, -73.97547)",CENTRAL PARK WEST               ,WEST 73 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3448422,4 dr sedan,2 dr sedan,,,
05/18/2016,12:00,MANHATTAN,10002,40.71521,-73.98427,"(40.71521, -73.98427)",PITT STREET                     ,GRAND STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3447672,4 dr sedan,4 dr sedan,,,
05/18/2016,9:50,BROOKLYN,11217,40.68405,-73.97746,"(40.68405, -73.97746)",ATLANTIC AVENUE                 ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3450742,4 dr sedan,Pick-up Truck,,,
05/18/2016,10:52,,,40.77077,-73.91727,"(40.77077, -73.91727)",,,ASTORIA BOULEVARD                       ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444944,4 dr sedan,4 dr sedan,,,
05/18/2016,17:39,BROOKLYN,11212,40.65473,-73.90692,"(40.65473, -73.90692)",ROCKAWAY AVENUE                 ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3450443,Bus,4 dr sedan,,,
05/18/2016,9:20,QUEENS,11367,40.733784,-73.81481,"(40.733784, -73.81481)",KISSENA BOULEVARD               ,MELBOURNE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3451749,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,22:00,,,40.61591,-74.04011,"(40.61591, -74.04011)",Belt Pkwy                       ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3444399,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,18:20,MANHATTAN,10128,40.783245,-73.94473,"(40.783245, -73.94473)",1 AVENUE                        ,EAST 96 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3448488,4 dr sedan,4 dr sedan,,,
05/18/2016,13:51,,,40.88136,-73.88138,"(40.88136, -73.88138)",KOSSUTH AVENUE                  ,DEKALB AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3449549,Pick-up Truck,Pick-up Truck,,,
05/18/2016,10:30,MANHATTAN,10005,40.70518,-74.0074,"(40.70518, -74.0074)",WATER STREET                    ,WALL STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,3447452,Taxi,Bus,,,
05/18/2016,20:15,BRONX,10460,40.83887,-73.87811,"(40.83887, -73.87811)",EAST 177 STREET                 ,DEVOE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3449365,Station Wagon/Sport Utility Vehicle,2 dr sedan,,,
05/18/2016,21:30,,,40.7304,-73.815056,"(40.7304, -73.815056)",KISSENA BOULEVARD               ,71 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3444538,4 dr sedan,4 dr sedan,,,
05/18/2016,21:30,BROOKLYN,11224,40.574867,-74.00069,"(40.574867, -74.00069)",MERMAID AVENUE                  ,WEST 35 STREET,,6,0,0,0,0,0,6,0,Unsafe Speed,Unspecified,,,,3449619,4 dr sedan,Bus,,,
05/18/2016,14:49,MANHATTAN,10001,,,,WEST 29 STREET                  ,12 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3447779,4 dr sedan,4 dr sedan,,,
05/18/2016,17:23,BRONX,10468,40.857758,-73.90095,"(40.857758, -73.90095)",CRESTON AVENUE                  ,EAST 183 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3449207,4 dr sedan,4 dr sedan,,,
05/18/2016,22:50,,,40.72158,-73.94167,"(40.72158, -73.94167)",Bqe                             ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3445061,4 dr sedan,4 dr sedan,,,
05/18/2016,6:20,BROOKLYN,11210,40.63275,-73.947586,"(40.63275, -73.947586)",,,1564      FLATBUSH AVENUE               ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3453513,4 dr sedan,4 dr sedan,4 dr sedan,,
05/18/2016,10:45,,,40.66662,-73.835464,"(40.66662, -73.835464)",Belt Pkwy                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444583,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,18:00,,,40.75126,-73.94227,"(40.75126, -73.94227)",23 STREET                       ,QUEENS PLAZA SOUTH,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Driver Inattention/Distraction,,,,3458079,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,15:00,BROOKLYN,11214,40.59208,-73.995224,"(40.59208, -73.995224)",,,1800      SHORE PARKWAY                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444398,2 dr sedan,Taxi,,,
05/18/2016,10:00,BROOKLYN,11234,40.592636,-73.90362,"(40.592636, -73.90362)",,,2900      FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3444723,Bus,4 dr sedan,,,
05/18/2016,13:15,MANHATTAN,10007,40.717186,-74.0129,"(40.717186, -74.0129)",WEST STREET                     ,CHAMBERS STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3447447,Station Wagon/Sport Utility Vehicle,Flat Bed,,,
05/18/2016,9:00,MANHATTAN,10029,40.789055,-73.94861,"(40.789055, -73.94861)",EAST 101 STREET                 ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3443783,4 dr sedan,4 dr sedan,,,
05/18/2016,17:00,BROOKLYN,11213,40.666866,-73.92582,"(40.666866, -73.92582)",,,350       BUFFALO AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3446212,4 dr sedan,4 dr sedan,,,
05/18/2016,8:15,BROOKLYN,11237,40.70239,-73.924644,"(40.70239, -73.924644)",KNICKERBOCKER AVENUE            ,WILLOUGHBY AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3444479,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,12:35,MANHATTAN,10016,40.744495,-73.98112,"(40.744495, -73.98112)",EAST 31 STREET                  ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3447940,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,10:35,,,,,,RFK BRIDGE LP 173 MN RDWY 3     ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3445221,2 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,14:00,BROOKLYN,11222,40.72484,-73.93677,"(40.72484, -73.93677)",MEEKER AVENUE                   ,VAN DAM STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3451154,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,17:45,,,40.62561,-74.17867,"(40.62561, -74.17867)",Staten Island Expy              ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3444858,4 dr sedan,4 dr sedan,,,
05/18/2016,19:10,,,,,,69 STREET                       ,LONG ISLAND EXPRESSWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3444512,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/18/2016,21:00,BRONX,10463,40.87813,-73.90671,"(40.87813, -73.90671)",GODWIN TERRACE                  ,KIMBERLY PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3465815,Moped,4 dr sedan,,,
05/18/2016,11:55,,,40.74172,-73.95009,"(40.74172, -73.95009)",Queens Midtown Tunnel Plaza     ,,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3444543,4 dr sedan,4 dr sedan,,,
05/18/2016,8:30,BROOKLYN,11234,40.59657,-73.90794,"(40.59657, -73.90794)",FLATBUSH AVENUE                 ,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3449826,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,15:30,BROOKLYN,11208,40.675186,-73.873436,"(40.675186, -73.873436)",CHESTNUT STREET                 ,PITKIN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3450501,2 dr sedan,Bus,,,
05/18/2016,16:35,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3444712,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,21:15,QUEENS,11412,40.700897,-73.764465,"(40.700897, -73.764465)",,,111-41    FARMERS BOULEVARD             ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3457372,Station Wagon/Sport Utility Vehicle,,,,
05/18/2016,18:00,,,40.724495,-73.72469,"(40.724495, -73.72469)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3444523,Station Wagon/Sport Utility Vehicle,2 dr sedan,,,
05/18/2016,16:00,BROOKLYN,11204,40.630672,-73.981895,"(40.630672, -73.981895)",47 STREET                       ,17 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3449921,4 dr sedan,4 dr sedan,,,
05/18/2016,7:45,QUEENS,11103,40.766422,-73.90964,"(40.766422, -73.90964)",,,25-42     43 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444589,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,0:00,BRONX,10461,40.85707,-73.85456,"(40.85707, -73.85456)",,,1160      PELHAM PARKWAY SOUTH          ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444704,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,20:00,,,,,,ATLANTIC AVENUE                 ,VANWYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3451261,4 dr sedan,4 dr sedan,,,
05/18/2016,15:20,STATEN ISLAND,10308,40.54745,-74.149956,"(40.54745, -74.149956)",NELSON AVENUE                   ,BELDEN STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3444610,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/18/2016,14:42,BROOKLYN,11223,40.59616,-73.96104,"(40.59616, -73.96104)",AVENUE V                        ,CONEY ISLAND AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3449661,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,16:00,MANHATTAN,10036,40.757233,-73.9898,"(40.757233, -73.9898)",8 AVENUE                        ,WEST 42 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3447942,4 dr sedan,Van,,,
05/18/2016,17:09,BRONX,10452,40.68268,-73.922676,"(40.68268, -73.922676)",,,57        WEST 164 STREET               ,1,0,0,0,1,0,0,0,Unspecified,,,,,4022408,Bike,,,,
05/18/2016,11:30,MANHATTAN,10022,40.755505,-73.96807,"(40.755505, -73.96807)",2 AVENUE                        ,EAST 51 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3448030,Pick-up Truck,4 dr sedan,,,
05/18/2016,23:00,QUEENS,11385,40.710655,-73.865585,"(40.710655, -73.865585)",COOPER AVENUE                   ,84 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3444514,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,22:20,QUEENS,11101,40.747276,-73.94725,"(40.747276, -73.94725)",,,21-14     45 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444542,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/18/2016,12:20,MANHATTAN,10002,40.715836,-73.9949,"(40.715836, -73.9949)",CANAL STREET                    ,CHRYSTIE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3447554,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,14:45,MANHATTAN,10033,40.848682,-73.939224,"(40.848682, -73.939224)",WEST 178 STREET                 ,FORT WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3448731,4 dr sedan,Pick-up Truck,,,
05/18/2016,14:30,QUEENS,11372,40.754143,-73.87222,"(40.754143, -73.87222)",,,34-35     JUNCTION BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444598,Bus,4 dr sedan,,,
05/18/2016,21:40,,,40.772057,-73.93157,"(40.772057, -73.93157)", Main Ave                       ,30 avenie,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3452347,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/18/2016,9:45,QUEENS,11372,40.75525,-73.88816,"(40.75525, -73.88816)",Northern Blvd                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444596,Station Wagon/Sport Utility Vehicle,Van,,,
05/18/2016,2:10,MANHATTAN,10023,40.779804,-73.98448,"(40.779804, -73.98448)",WEST 72 STREET                  ,WEST END AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3443777,Tractor Truck Diesel,4 dr sedan,,,
05/18/2016,11:55,,,40.71241,-73.826454,"(40.71241, -73.826454)",QUEENS BOULEVARD                ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3451259,2 dr sedan,,,,
05/18/2016,18:25,MANHATTAN,10022,40.76031,-73.9717,"(40.76031, -73.9717)",EAST 55 STREET                  ,PARK AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3448188,Station Wagon/Sport Utility Vehicle,Taxi,,,
05/18/2016,12:30,,,40.677017,-73.92182,"(40.677017, -73.92182)",ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3450703,4 dr sedan,4 dr sedan,,,
05/18/2016,18:05,BROOKLYN,11235,40.577995,-73.95964,"(40.577995, -73.95964)",CONEY ISLAND AVENUE             ,BRIGHTON BEACH AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inexperience,,,,3449618,4 dr sedan,4 dr sedan,,,
05/18/2016,19:50,BROOKLYN,11212,40.659058,-73.91095,"(40.659058, -73.91095)",BOYLAND STREET                  ,NEWPORT STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3450444,4 dr sedan,,,,
05/18/2016,13:27,MANHATTAN,10021,40.77043,-73.96012,"(40.77043, -73.96012)",3 AVENUE                        ,EAST 73 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3448306,Taxi,Pick-up Truck,,,
05/18/2016,8:25,MANHATTAN,10014,40.732426,-74.00651,"(40.732426, -74.00651)",HUDSON STREET                   ,GROVE STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,3447625,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,8:10,STATEN ISLAND,10306,40.570465,-74.10977,"(40.570465, -74.10977)",NEW DORP LANE                   ,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3452688,Bus,Sedan,,,
05/18/2016,6:45,,,40.80834,-73.92775,"(40.80834, -73.92775)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Following Too Closely,Unspecified,,3443816,Pick-up Truck,Station Wagon/Sport Utility Vehicle,4 dr sedan,Dump,
05/18/2016,21:03,BROOKLYN,11201,40.696198,-73.98869,"(40.696198, -73.98869)",TILLARY STREET                  ,ADAMS STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Failure to Yield Right-of-Way,,,,3444483,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,15:00,QUEENS,11101,40.743645,-73.94045,"(40.743645, -73.94045)",27 STREET                       ,47 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3451831,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,17:50,,,,,,,,E 96 ST   MADISON AVENUE                ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,,,,3444648,UTIL,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,14:00,QUEENS,11365,40.737923,-73.79033,"(40.737923, -73.79033)",183 STREET                      ,64 AVENUE,,1,0,0,0,0,0,1,0,View Obstructed/Limited,Unspecified,,,,3451750,4 dr sedan,4 dr sedan,,,
05/18/2016,21:00,,,40.60668,-74.07948,"(40.60668, -74.07948)",NARROWS ROAD NORTH              ,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3452669,4 dr sedan,4 dr sedan,,,
05/18/2016,12:45,MANHATTAN,10027,40.810173,-73.95117,"(40.810173, -73.95117)",WEST 125 STREET                 ,8 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3448655,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,13:20,MANHATTAN,10040,40.85432,-73.92826,"(40.85432, -73.92826)",WEST 190 STREET                 ,AUDUBON AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,3448780,4 dr sedan,Bike,,,
